Item Name,Listings,Price,Currency,Timestamp
Sticker | ENCE | Stockholm 2021,"2,986",0.08,CDN,2023-09-05 12:59:27.875817
Sticker | Gambit Gaming | Stockholm 2021,"9,354",0.09,CDN,2023-09-05 12:59:27.875817
Sticker | Jame | Stockholm 2021,"1,368",0.09,CDN,2023-09-05 12:59:27.875817
Sticker | device | Stockholm 2021,"1,506",0.10,CDN,2023-09-05 12:59:27.875817
Sticker | BIG | Stockholm 2021,"3,238",0.10,CDN,2023-09-05 12:59:27.875817
Sticker | G2 Esports | Stockholm 2021,"6,464",0.10,CDN,2023-09-05 12:59:29.140062
Sticker | Sharks Esports | Stockholm 2021,"4,395",0.10,CDN,2023-09-05 12:59:29.140062
Sticker | Natus Vincere | Stockholm 2021,"9,092",0.12,CDN,2023-09-05 12:59:29.140062
Sticker | Heroic | Stockholm 2021,"1,330",0.13,CDN,2023-09-05 12:59:29.140062
Sticker | paiN Gaming | Stockholm 2021,"1,918",0.14,CDN,2023-09-05 12:59:29.140062
Sticker | Copenhagen Flames | Stockholm 2021,"6,323",0.15,CDN,2023-09-05 12:59:29.140062
Sticker | Team Spirit | Stockholm 2021,"1,682",0.20,CDN,2023-09-05 12:59:29.140062
Sticker | FaZe Clan | Stockholm 2021,"1,499",0.26,CDN,2023-09-05 12:59:29.140062
Sticker | NiKo | Stockholm 2021,"1,426",0.28,CDN,2023-09-05 12:59:29.140062
Sticker | Astralis | Stockholm 2021,717,0.40,CDN,2023-09-05 12:59:29.140062
Sticker | Movistar Riders | Stockholm 2021,604,0.41,CDN,2023-09-05 12:59:30.250615
Sticker | Boombl4 (Holo) | Stockholm 2021,"1,110",0.43,CDN,2023-09-05 12:59:30.250615
Sticker | Virtus.Pro | Stockholm 2021,"2,243",0.46,CDN,2023-09-05 12:59:30.250615
Sticker | electroNic (Holo) | Stockholm 2021,"1,344",0.51,CDN,2023-09-05 12:59:30.250615
Sticker | Perfecto (Holo) | Stockholm 2021,987,0.53,CDN,2023-09-05 12:59:30.250615
Sticker | b1t (Holo) | Stockholm 2021,734,0.55,CDN,2023-09-05 12:59:30.250615
Sticker | Entropiq | Stockholm 2021,"1,882",0.77,CDN,2023-09-05 12:59:30.250615
Sticker | misutaaa (Holo) | Stockholm 2021,131,0.77,CDN,2023-09-05 12:59:30.250615
Sticker | sjuush (Holo) | Stockholm 2021,173,0.82,CDN,2023-09-05 12:59:30.250615
Sticker | Qikert (Holo) | Stockholm 2021,134,0.84,CDN,2023-09-05 12:59:30.250615
Sticker | refrezh (Holo) | Stockholm 2021,163,0.84,CDN,2023-09-05 12:59:31.365757
Sticker | Plopski (Holo) | Stockholm 2021,121,0.86,CDN,2023-09-05 12:59:31.365757
Sticker | TeSeS (Holo) | Stockholm 2021,146,0.88,CDN,2023-09-05 12:59:31.365757
Sticker | buster (Holo) | Stockholm 2021,166,0.93,CDN,2023-09-05 12:59:31.365757
Sticker | FL1T (Holo) | Stockholm 2021,209,0.94,CDN,2023-09-05 12:59:31.365757
Sticker | MOUZ | Stockholm 2021,"1,466",0.98,CDN,2023-09-05 12:59:31.365757
Sticker | interz (Holo) | Stockholm 2021,179,0.99,CDN,2023-09-05 12:59:31.365757
Sticker | nafany (Holo) | Stockholm 2021,215,1.00,CDN,2023-09-05 12:59:31.365757
Sticker | Kyojin (Holo) | Stockholm 2021,119,1.06,CDN,2023-09-05 12:59:31.365757
Sticker | stavn (Holo) | Stockholm 2021,103,1.18,CDN,2023-09-05 12:59:31.365757
Sticker | HObbit (Holo) | Stockholm 2021,328,1.19,CDN,2023-09-05 12:59:32.546396
Sticker | Tyloo | Stockholm 2021,"1,695",1.30,CDN,2023-09-05 12:59:32.546396
Sticker | hampus (Holo) | Stockholm 2021,114,1.31,CDN,2023-09-05 12:59:32.546396
Sticker | drop (Holo) | Stockholm 2021,167,1.54,CDN,2023-09-05 12:59:32.546396
Sticker | AMANEK (Holo) | Stockholm 2021,100,1.55,CDN,2023-09-05 12:59:32.546396
Sticker | LNZ (Holo) | Stockholm 2021,110,1.58,CDN,2023-09-05 12:59:32.546396
Sticker | nexa (Holo) | Stockholm 2021,163,1.58,CDN,2023-09-05 12:59:32.546396
Sticker | shox (Holo) | Stockholm 2021,116,1.68,CDN,2023-09-05 12:59:32.546396
Sticker | YEKINDAR (Holo) | Stockholm 2021,124,2.10,CDN,2023-09-05 12:59:32.546396
Sticker | Ax1Le (Holo) | Stockholm 2021,133,2.15,CDN,2023-09-05 12:59:32.546396
Sticker | Ninjas in Pyjamas (Holo) | Stockholm 2021,481,2.15,CDN,2023-09-05 12:59:33.635582
Sticker | PGL (Holo) | Stockholm 2021,652,2.21,CDN,2023-09-05 12:59:33.635582
Sticker | yuurih (Holo) | Stockholm 2021,91,2.24,CDN,2023-09-05 12:59:33.635582
Sticker | REZ (Holo) | Stockholm 2021,102,2.30,CDN,2023-09-05 12:59:33.635582
Sticker | apEX (Holo) | Stockholm 2021,106,2.39,CDN,2023-09-05 12:59:33.635582
Sticker | KSCERATO (Holo) | Stockholm 2021,87,2.43,CDN,2023-09-05 12:59:33.635582
Sticker | sh1ro (Holo) | Stockholm 2021,117,2.57,CDN,2023-09-05 12:59:33.635582
Sticker | JACKZ (Holo) | Stockholm 2021,69,2.78,CDN,2023-09-05 12:59:33.635582
Sticker | Evil Geniuses (Foil) | Stockholm 2021,134,2.80,CDN,2023-09-05 12:59:33.635582
Sticker | cadiaN (Holo) | Stockholm 2021,96,2.82,CDN,2023-09-05 12:59:33.636580
Sticker | Renegades (Foil) | Stockholm 2021,184,2.95,CDN,2023-09-05 12:59:34.799813
Sticker | VINI (Holo) | Stockholm 2021,156,3.05,CDN,2023-09-05 12:59:34.799813
Sticker | huNter- (Holo) | Stockholm 2021,94,3.16,CDN,2023-09-05 12:59:34.799813
Sticker | s1mple (Holo) | Stockholm 2021,768,3.36,CDN,2023-09-05 12:59:34.799813
Sticker | PGL (Foil) | Stockholm 2021,180,3.38,CDN,2023-09-05 12:59:34.799813
Sticker | Boombl4 (Gold) | Stockholm 2021,96,3.51,CDN,2023-09-05 12:59:34.799813
Sticker | Ninjas in Pyjamas (Foil) | Stockholm 2021,156,3.57,CDN,2023-09-05 12:59:34.799813
Sticker | Renegades (Holo) | Stockholm 2021,224,3.74,CDN,2023-09-05 12:59:34.799813
Sticker | ENCE (Holo) | Stockholm 2021,215,4.44,CDN,2023-09-05 12:59:34.799813
Sticker | device (Holo) | Stockholm 2021,84,4.67,CDN,2023-09-05 12:59:34.799813
Sticker | GODSENT (Foil) | Stockholm 2021,80,4.73,CDN,2023-09-05 12:59:36.419938
Sticker | Evil Geniuses (Holo) | Stockholm 2021,356,5.09,CDN,2023-09-05 12:59:36.419938
Sticker | Perfecto (Gold) | Stockholm 2021,56,5.10,CDN,2023-09-05 12:59:36.419938
Sticker | Jame (Holo) | Stockholm 2021,143,5.13,CDN,2023-09-05 12:59:36.419938
Sticker | sjuush (Gold) | Stockholm 2021,35,5.32,CDN,2023-09-05 12:59:36.419938
Sticker | buster (Gold) | Stockholm 2021,14,5.40,CDN,2023-09-05 12:59:36.419938
Sticker | Qikert (Gold) | Stockholm 2021,23,5.44,CDN,2023-09-05 12:59:36.419938
Sticker | Vitality (Foil) | Stockholm 2021,155,5.53,CDN,2023-09-05 12:59:36.419938
Sticker | ENCE (Foil) | Stockholm 2021,75,5.57,CDN,2023-09-05 12:59:36.419938
Sticker | Plopski (Gold) | Stockholm 2021,21,5.60,CDN,2023-09-05 12:59:36.419938
Sticker | FL1T (Gold) | Stockholm 2021,13,5.60,CDN,2023-09-05 12:59:38.088119
Sticker | Kyojin (Gold) | Stockholm 2021,26,5.61,CDN,2023-09-05 12:59:38.088119
Sticker | interz (Gold) | Stockholm 2021,34,5.75,CDN,2023-09-05 12:59:38.088119
Sticker | refrezh (Gold) | Stockholm 2021,21,5.86,CDN,2023-09-05 12:59:38.088119
Sticker | BIG (Foil) | Stockholm 2021,56,6.13,CDN,2023-09-05 12:59:38.088119
Sticker | Gambit Gaming (Holo) | Stockholm 2021,390,6.35,CDN,2023-09-05 12:59:38.088119
Sticker | PGL (Gold) | Stockholm 2021,68,6.53,CDN,2023-09-05 12:59:38.088119
Sticker | misutaaa (Gold) | Stockholm 2021,15,6.53,CDN,2023-09-05 12:59:38.088119
Sticker | drop (Gold) | Stockholm 2021,16,6.55,CDN,2023-09-05 12:59:38.088119
Sticker | Gambit Gaming (Foil) | Stockholm 2021,87,6.56,CDN,2023-09-05 12:59:38.088119
Sticker | Natus Vincere (Holo) | Stockholm 2021,466,6.59,CDN,2023-09-05 12:59:40.213582
Sticker | arT (Holo) | Stockholm 2021,150,6.62,CDN,2023-09-05 12:59:40.213582
Sticker | nafany (Gold) | Stockholm 2021,19,6.78,CDN,2023-09-05 12:59:40.213582
Sticker | nexa (Gold) | Stockholm 2021,23,6.79,CDN,2023-09-05 12:59:40.213582
Sticker | Sharks Esports (Holo) | Stockholm 2021,216,6.86,CDN,2023-09-05 12:59:40.213582
Sticker | electroNic (Gold) | Stockholm 2021,67,6.99,CDN,2023-09-05 12:59:40.213582
Sticker | LNZ (Gold) | Stockholm 2021,15,7.22,CDN,2023-09-05 12:59:40.213582
Sticker | FURIA (Foil) | Stockholm 2021,101,7.45,CDN,2023-09-05 12:59:40.213582
Sticker | Heroic (Holo) | Stockholm 2021,66,7.50,CDN,2023-09-05 12:59:40.213582
Sticker | Sharks Esports (Foil) | Stockholm 2021,60,7.84,CDN,2023-09-05 12:59:40.213582
Sticker | Team Spirit (Foil) | Stockholm 2021,50,8.24,CDN,2023-09-05 12:59:41.888418
Sticker | Vitality (Holo) | Stockholm 2021,322,8.28,CDN,2023-09-05 12:59:41.888418
Sticker | yuurih (Gold) | Stockholm 2021,25,8.42,CDN,2023-09-05 12:59:41.888418
Sticker | AMANEK (Gold) | Stockholm 2021,18,8.57,CDN,2023-09-05 12:59:41.888418
Sticker | ZywOo (Holo) | Stockholm 2021,132,8.70,CDN,2023-09-05 12:59:41.888418
Sticker | b1t (Gold) | Stockholm 2021,46,8.79,CDN,2023-09-05 12:59:41.888418
Sticker | Ninjas in Pyjamas (Gold) | Stockholm 2021,71,9.08,CDN,2023-09-05 12:59:41.888418
Sticker | GODSENT (Holo) | Stockholm 2021,227,9.15,CDN,2023-09-05 12:59:41.888418
Sticker | hampus (Gold) | Stockholm 2021,17,9.58,CDN,2023-09-05 12:59:41.888418
Sticker | FaZe Clan (Holo) | Stockholm 2021,163,9.75,CDN,2023-09-05 12:59:41.888418
Sticker | Team Liquid (Holo) | Stockholm 2021,341,9.93,CDN,2023-09-05 12:59:44.018150
Sticker | Natus Vincere (Foil) | Stockholm 2021,206,10.00,CDN,2023-09-05 12:59:44.018150
Sticker | Renegades (Gold) | Stockholm 2021,23,10.07,CDN,2023-09-05 12:59:44.018150
Sticker | BIG (Holo) | Stockholm 2021,118,10.76,CDN,2023-09-05 12:59:44.018150
Sticker | ENCE (Gold) | Stockholm 2021,36,10.87,CDN,2023-09-05 12:59:44.018150
Sticker | TeSeS (Gold) | Stockholm 2021,17,11.04,CDN,2023-09-05 12:59:44.018150
Sticker | G2 Esports (Holo) | Stockholm 2021,419,11.07,CDN,2023-09-05 12:59:44.018150
Sticker | Evil Geniuses (Gold) | Stockholm 2021,90,11.39,CDN,2023-09-05 12:59:44.018150
Sticker | HObbit (Gold) | Stockholm 2021,16,11.59,CDN,2023-09-05 12:59:44.018150
Sticker | Team Liquid (Foil) | Stockholm 2021,90,11.70,CDN,2023-09-05 12:59:44.018150
Sticker | stavn (Gold) | Stockholm 2021,18,11.78,CDN,2023-09-05 12:59:47.205825
Sticker | Astralis (Holo) | Stockholm 2021,102,11.82,CDN,2023-09-05 12:59:47.205825
Sticker | FaZe Clan (Foil) | Stockholm 2021,58,12.32,CDN,2023-09-05 12:59:47.205825
Sticker | Team Spirit (Holo) | Stockholm 2021,73,12.39,CDN,2023-09-05 12:59:47.205825
Sticker | Heroic (Foil) | Stockholm 2021,26,12.50,CDN,2023-09-05 12:59:47.205825
Sticker | VINI (Gold) | Stockholm 2021,14,12.65,CDN,2023-09-05 12:59:47.205825
Sticker | shox (Gold) | Stockholm 2021,25,12.70,CDN,2023-09-05 12:59:47.205825
Sticker | paiN Gaming (Holo) | Stockholm 2021,143,13.26,CDN,2023-09-05 12:59:47.205825
Sticker | apEX (Gold) | Stockholm 2021,18,13.94,CDN,2023-09-05 12:59:47.205825
Sticker | REZ (Gold) | Stockholm 2021,14,14.40,CDN,2023-09-05 12:59:47.205825
Sticker | KSCERATO (Gold) | Stockholm 2021,25,14.75,CDN,2023-09-05 12:59:50.380428
Sticker | JACKZ (Gold) | Stockholm 2021,12,14.97,CDN,2023-09-05 12:59:50.380428
Sticker | G2 Esports (Foil) | Stockholm 2021,67,15.30,CDN,2023-09-05 12:59:50.380428
Sticker | NiKo (Holo) | Stockholm 2021,56,15.58,CDN,2023-09-05 12:59:50.380428
Sticker | Copenhagen Flames (Foil) | Stockholm 2021,73,16.26,CDN,2023-09-05 12:59:50.380428
Sticker | huNter- (Gold) | Stockholm 2021,23,17.17,CDN,2023-09-05 12:59:50.380428
Sticker | FURIA (Holo) | Stockholm 2021,411,17.84,CDN,2023-09-05 12:59:50.380428
Sticker | Entropiq (Holo) | Stockholm 2021,136,17.95,CDN,2023-09-05 12:59:50.380428
Sticker | paiN Gaming (Foil) | Stockholm 2021,33,18.34,CDN,2023-09-05 12:59:50.380428
Sticker | Team Liquid (Gold) | Stockholm 2021,52,18.77,CDN,2023-09-05 12:59:50.380428
Sticker | Copenhagen Flames (Holo) | Stockholm 2021,202,19.95,CDN,2023-09-05 12:59:52.013131
Sticker | Vitality (Gold) | Stockholm 2021,29,20.33,CDN,2023-09-05 12:59:52.013131
Sticker | Movistar Riders (Foil) | Stockholm 2021,22,20.62,CDN,2023-09-05 12:59:52.013131
Sticker | GODSENT (Gold) | Stockholm 2021,22,21.06,CDN,2023-09-05 12:59:52.013131
Sticker | Ax1Le (Gold) | Stockholm 2021,19,21.10,CDN,2023-09-05 12:59:52.013131
Sticker | Gambit Gaming (Gold) | Stockholm 2021,56,21.82,CDN,2023-09-05 12:59:52.013131
Sticker | Movistar Riders (Holo) | Stockholm 2021,96,21.86,CDN,2023-09-05 12:59:52.013131
Sticker | YEKINDAR (Gold) | Stockholm 2021,14,21.88,CDN,2023-09-05 12:59:52.013131
Sticker | Virtus.Pro (Foil) | Stockholm 2021,29,22.24,CDN,2023-09-05 12:59:52.013131
Sticker | Natus Vincere (Gold) | Stockholm 2021,49,23.35,CDN,2023-09-05 12:59:52.013131
Sticker | Sharks Esports (Gold) | Stockholm 2021,20,25.68,CDN,2023-09-05 12:59:54.160685
Sticker | Virtus.Pro (Holo) | Stockholm 2021,167,25.69,CDN,2023-09-05 12:59:54.160685
Sticker | Astralis (Foil) | Stockholm 2021,30,27.05,CDN,2023-09-05 12:59:54.160685
Sticker | Entropiq (Gold) | Stockholm 2021,18,28.42,CDN,2023-09-05 12:59:54.160685
Sticker | FURIA (Gold) | Stockholm 2021,59,28.93,CDN,2023-09-05 12:59:54.160685
Sticker | paiN Gaming (Gold) | Stockholm 2021,13,29.57,CDN,2023-09-05 12:59:54.160685
Sticker | G2 Esports (Gold) | Stockholm 2021,43,29.92,CDN,2023-09-05 12:59:54.160685
Sticker | arT (Gold) | Stockholm 2021,10,30.96,CDN,2023-09-05 12:59:54.160685
Sticker | BIG (Gold) | Stockholm 2021,23,33.70,CDN,2023-09-05 12:59:54.160685
Sticker | sh1ro (Gold) | Stockholm 2021,14,33.99,CDN,2023-09-05 12:59:54.160685
Sticker | Heroic (Gold) | Stockholm 2021,17,34.84,CDN,2023-09-05 12:59:55.822072
Sticker | Team Spirit (Gold) | Stockholm 2021,12,37.39,CDN,2023-09-05 12:59:55.822072
Sticker | Astralis (Gold) | Stockholm 2021,17,41.72,CDN,2023-09-05 12:59:55.822072
Sticker | Copenhagen Flames (Gold) | Stockholm 2021,35,44.51,CDN,2023-09-05 12:59:55.822072
Sticker | FaZe Clan (Gold) | Stockholm 2021,19,45.65,CDN,2023-09-05 12:59:55.822072
Sticker | Jame (Gold) | Stockholm 2021,11,46.74,CDN,2023-09-05 12:59:55.822072
Sticker | Virtus.Pro (Gold) | Stockholm 2021,22,47.98,CDN,2023-09-05 12:59:55.822072
Sticker | Tyloo (Holo) | Stockholm 2021,115,52.64,CDN,2023-09-05 12:59:55.822072
Sticker | s1mple (Gold) | Stockholm 2021,99,54.37,CDN,2023-09-05 12:59:55.822072
Sticker | Tyloo (Foil) | Stockholm 2021,44,55.79,CDN,2023-09-05 12:59:55.822072
Sticker | Movistar Riders (Gold) | Stockholm 2021,18,57.58,CDN,2023-09-05 12:59:57.951091
Sticker | Entropiq (Foil) | Stockholm 2021,31,58.95,CDN,2023-09-05 12:59:57.951091
Sticker | MOUZ (Holo) | Stockholm 2021,107,60.97,CDN,2023-09-05 12:59:57.951091
Sticker | device (Gold) | Stockholm 2021,15,68.58,CDN,2023-09-05 12:59:57.951091
Sticker | cadiaN (Gold) | Stockholm 2021,6,71.01,CDN,2023-09-05 12:59:57.951091
Sticker | MOUZ (Foil) | Stockholm 2021,28,81.05,CDN,2023-09-05 12:59:57.951091
Sticker | ZywOo (Gold) | Stockholm 2021,9,81.76,CDN,2023-09-05 12:59:57.951091
Sticker | NiKo (Gold) | Stockholm 2021,21,96.73,CDN,2023-09-05 12:59:57.951091
Sticker | Tyloo (Gold) | Stockholm 2021,14,244.22,CDN,2023-09-05 12:59:57.951091
Sticker | MOUZ (Gold) | Stockholm 2021,10,312.61,CDN,2023-09-05 12:59:57.951091
